Number,Translator,Chinese Sentences,Gloss,Note,log_coverage
train-03179,G,我第一次来这里，可以向你请教吗？,我/第一次/来/这里/请教（你）/可以/？,,1.6240973875183524
train-03180,G,我简直说不出话来。,我/说/不行2/。,,1.8019212456917604
train-03181,G,我算是看透你了。,你/我/都/知道/。,,2.0148477082339946
train-03185,G,我累得说不出活来。,我/说/不行2/为什么/累/。,,1.7162650157010733
train-03197,G,我能为你服务吗？,我/为/你/服务/可以/？,,1.9514816789844949
train-03198,G,我能为你做什么？,我/可以/为/你/做/什么/？,,2.1870665458945453
train-03203,G,我能带个朋友去吗？,我/带/朋友/去/可以/？,,1.844847658086697
train-03206,G,我能坐你旁边吗？,我/坐/你/边/可以/？,,1.930941853696094
train-03207,G,我能照这个吗？,这/我/拍照/可以/？,,1.7242079975019486
train-03208,G,我能用一下你的洗手间吗？,你/卫生间/我/去/可以/？,,1.9107194183061817
train-03209,G,我能用一下你的电话吗？,你/电话/我/借/用/可以/？,,1.7697138831099817
train-03210,G,我能看一下你的机票吗？,你/飞机/票/我/看/可以/？,,2.002755138273885
train-03211,G,我能要2个热狗吗？,我/要/热狗/2/可以/？,,1.6115328622711065
train-03212,G,我能试试这件吗？,这/我/试试/可以/？,试试,1.7242079975019486
train-03219,G,我要3个苹果，可以吗？,我/要/苹果/三/可以/？,,1.5512448896015076
train-03221,G,我要买2张10月3号的票。,我/要/买/10月3号/票/2/。,10月3号,1.5286235108884925
train-03226,G,我要先走了。,我/先/走/。,先,1.5099169698107249
train-03229,G,我要去买风扇。,我/要/买/电风扇/。,,1.549514426635071
train-03233,G,我要向你挑战。,我/挑战/你/。,,1.6042000546167525
train-03236,G,我要打游戏。,我/玩1/游戏/要/。,,1.595644432674066
train-03239,G,我要是不那么说就好了。,如果/我/说/那/没有2/就/好/。,,1.776223254019284
train-03253,G,我见到的一切都不是真的。,我/看1/这/全部/真1/不是/。,,1.677916698123211
train-03254,G,我觉得你应该把所有的钱都存起来。,我/感觉/你/全部/钱/应该/储存/。,,1.6904939782340715
train-03259,G,我觉得我也需要锻炼了。,我/感觉/我/一样/锻炼2/要/。,,1.883271892823084
train-03263,G,我觉得生活质量有了很大的提高。,我/感觉/生活/质量/进步2/有/。,,1.5001002938275987
train-03266,G,我觉得该是我离开的时候了。,我/感觉/现在/我/应该/走/。,,1.982651035785547
train-03268,G,我觉得还可以。,我/感觉/可以/。,,1.9175203459848351
train-03269,G,我觉得这件衣服不合身。,我/感觉/这/衣服/不合适/。,不合适,1.5767641389308682
train-03273,G,我认为你是不同意的。,我/认为/你/同意2/不/。,,1.7373108124742238
train-03278,G,我认为这个问题很重要。,我/认为/这/问题/重要/很/。,,1.7960096553349127
train-03279,G,我认为这要看个人的观点。,我/认为/这/看/每个/人/自己/观点/。,,1.5431145786954379
train-03281,G,我认识你，但是我忘了你叫什么。,我/认识/你/但是2/你/名字/我/忘了/。,,1.5370667152148911
train-03283,G,我让他们不用来了。,我/告诉/了/他们/来/不/。,,1.6423332866165883
train-03284,G,我记下你的地址好吗？,你/地址/我/记录1/可以/？,,1.513416857309443
train-03286,G,我该去哪里找资料？,我/找/材料1/应该/去/哪/？,,1.5686813465531244
train-03287,G,我该在哪个拐角转弯？,我/应该/在/哪/拐弯/？,拐弯,1.5146294320480818
train-03288,G,我该在哪儿等车呢？,车2/我/应该/在/哪/等/？,,1.7084785039763386
train-03290,G,我该怎么办？,我/应该/怎么/做/？,,1.8716277560745855
train-03291,G,我该怎么说呢？,我/应该/怎么/说/？,,1.823350199538951
train-03294,G,我说的是事实。,我/说/事实/是/。,,1.564272253876693
train-03296,G,我说维语尔语，你懂吗？,我/说/维吾尔族/语言/你/懂/可以/？,,1.5309403674558641
train-03298,G,我请你出去吃饭吧。,我/请/你/外面/吃饭/我/付钱/。,付钱,1.5680529085081298
train-03302,G,我赶上了最后一班车。,车2/我/到/这/是/一天/最后/一/。,,1.7559055472137777
train-03304,G,我跟你走。,你/我/跟/。,,1.6042000546167525
train-03307,G,我车需要洗一洗。,我/车2/洗/要/。,洗,1.5604261808629296
train-03313,G,我还不想结婚。,我/现在/结婚/想/不/。,,1.6715090207605747
train-03314,G,我还不想订婚。,我/现在/订婚/想/不/。,,1.6715090207605747
train-03318,G,我还得重新干吗？,我/再/新1/做/要/？,,1.8542455430354117
train-03320,G,我还想看电视。,电视/我/想/看1/再/再/。,,1.7344775220165514
train-03321,G,我还是很喜欢这双鞋。,这/鞋/我/喜欢/仍然/。,,1.5711935130163763
train-03324,G,我还没有去过。,我/去/了/没有2/。,,1.7533421841363535
train-03327,G,我还能工作好多年呢。,我/再/工作/多/年/可以/。,,1.8946347748397412
train-03328,G,我还能工作好长时间呢。,我/工作/久/可以/。,,1.5726034399285505
train-03331,G,我这就带你进去。,我/现在/带1/你/去/。,,1.819093156125713
train-03334,G,我送你上楼。,我/送/你/电梯/。,送,1.524184040224587
train-03336,G,我送给他一份礼物以答谢他的帮助。,我/礼物/他/一/为什么/谢谢/他/帮助（我）/。,,1.5984094822628
train-03340,G,我都等不及了。,我/等/不行/。,,1.6225795335761894
train-03342,G,我长这么大重来没这么热。,我/从小到大/像/现在/热/很1/这/第一次/。,从小到大,1.5099685982769395
train-03344,G,我需要一个安静的房间。,房子/安静/我/要/。,,1.688207190610023
train-03348,G,我需要买些水果。,我/买/一些2/水果/要/。,,1.5526289762070584
train-03349,G,我需要休息，我忙了好久。,我/休息/要/为什么/我/忙/久/。,,1.6561845930799635
train-03352,G,我需要好好休息。,我/要/休息/。,,1.7465477732604011
train-03353,G,我需要学习这个。,这个/我/学习1/要/。,,1.667323066299326
train-03364,G,我需要空间一个人静静。,我/需要/自己/一/房子/想/。,,1.7603485517211583
train-03365,G,我非常喜欢吃菠萝。,菠萝/我/喜欢/很1/。,,1.535695663297082
train-03366,G,我喜欢它的颜色。,它/颜色/我/喜欢/。,,1.7100897005799935
train-03367,G,我非常喜欢这个。,这个/我/特别/喜欢/。,,1.6893004123474995
train-03368,G,我非常欣赏你的努力。,你/努力/我/欣赏/很/。,,1.5477697377410564
train-03370,G,我需要你的帮助。,我/需要/你/帮助（我）/。,,1.5125856508290496
train-03373,G,我饶不了你。,你/等/你/。,,2.0387338081542943
train-03412,G,托你的福，我很好。,谢谢/帮助（我）/幸福/我/好/我/好/。,,1.7269144397332896
train-03430,G,把这里当作自己的家一样。,这里/自己/家/一样/。,,1.5574295070322415
train-03457,G,接下来你打算怎么办？,然后/你/计划/做/什么/？,然后,1.5654179470006984
train-03458,G,接下来你要做什么？,然后/你/做/什么/？,然后,1.6024592880585167
train-03459,G,我最痛恨不守信用的人。,我/最2/痛恨/人/谁/信用/没有/这/。,,1.529294309926542
train-03469,H,接下来我要做什么？,然后/我/做/什么/？,然后,1.6133106231281347
train-03516,H,时候不早了我该走了。,时间/差不多/我/走/。,,1.6342474389500423
train-03520,H,时间快到了。,时间/快/到/。,,1.5069963229951089
train-03551,H,是你救了我。,你/救/我/。,,1.6042000546167525
train-03567,H,晚饭时间还早。,晚上/吃饭/时间/没有2/到/。,,1.578892656801336
train-03586,J,最近做了什么有趣的事情？,最近/兴趣/事情2/有/什么/？,,1.5704984176377235
train-03602,J,有一张特大号的床，你要看吗？,床/特别/大/1/有/你/看/要/？,,1.6939695958352894
train-03603,J,有一本我要的书你们卖完了。,我/要/书/1/你们/卖/完成/。,,1.7455504988655242
train-03610,J,有人在吗？,人/在/有/？,,1.7645088218510825
train-03611,J,有人在家吗？,家/人/在/有/？,,1.793304061256596
train-03613,J,有人招呼你吗？,招呼/你/人/有/？,,1.6064962365863884
train-03619,J,有什么新鲜事吗？,新鲜/事情/有/什么/？,,1.5815282178169243
train-03620,J,有什么时候的票？,票/时间/有/什么/？,,1.7967591761004116
train-03623,J,有什么要求吗？,要求/有/什么/？,,1.5652904894920616
train-03624,J,有什么问题吗？,问题/有/什么/？,,1.7115471524993573
train-03629,J,有困难来找我。,困难/有/找/我/。,,1.5124383907264456
train-03631,J,有很多关于这方面的网站。,这里/网/站/多/有/。,,1.6145449741102977
train-03634,J,有没有什么车特别吸引你的眼球呢？,什么/特别/车/吸引/你/有/？,,1.5669959734558991
train-03636,J,有没有想过做一个自己的小项目？,自己/小/项目/1/想/做/有/？,,1.6925000876413538
train-03638,J,有没有搞错啊你。,做/错误/你/有/。,,1.840068302623554
train-03645,J,有空来我家玩。,时间/有/来/我/家/玩/。,,1.8823667127047854
train-03657,J,本车是无人售票车。,这里/没有2/人/卖/汽车1/票/。,,1.6033959927499055
train-03660,J,来这里都是玩的。,来/这里/玩/都/是/。,,1.662199490325608
train-03690,J,每个人都应该做的。,各/人/应该/做/是/。,,1.6500464610238208
train-03697,J,每天这个时候总是车辆的高峰期。,每天/这里/时间/汽车1/多/。,,1.576193568816447
train-03701,J,比起咖啡来我更喜欢红茶。,咖啡/红/茶/我/喜欢/这/。,,1.5577546189739888
train-03718,I,没想到会在这里遇见你。,碰见/你/没有/想/到/。,碰见,1.5878115593439655
train-03719,I,没想到你口气还真不小。,你/吹牛/没有/想/到/。,,1.5878115593439655
train-03724,I,没有人知道这一切。,知道/人/没有/。,,1.5292783655666113
train-03728,I,没有你们的帮助我们也可以做。,你们/帮助/没有/我们/靠/自己/做/可以/。,,1.66861758508482
train-03729,I,没有你我无法活下去。,你/没有/我/活/不行/。,,1.6507506802717893
train-03746,I,派得上用场。,用/可以/。,,1.5029329884679683
train-03753,I,深受国内消费者的欢迎。,中国/人/买/多/。,,1.6752169018368768
train-03781,J,父母不是给小孩买礼物，而是给小孩压岁钱。,爸爸/妈妈/买/礼物/给/小孩/不/给/小孩/红包/钱/是/。,,1.5044205428774036
train-03782,J,父母经常给我讲故事。,爸爸/妈妈/给/我/说/故事/经常/。,,1.5893498382328606
train-03789,J,现代人的兴趣爱好有哪些？,现代/人/兴趣/喜欢/有/什么/？,,1.5840055416143497
train-03804,J,现在你有空吗？,你/有/空/现在/？,,1.8104006645268833
train-03806,J,现在我很满意。,现在/我/满意/很/。,,1.5963858182798218
train-03807,J,现在日子不缺钱，想买什么都可以。,日子/钱/缺/不/现在/想/买/什么/可以/。,,1.6138981451731258
train-03844,J,目前为止一切都好。,现在/全部/好/。,,1.5077965525535757
train-03854,J,看上什么尽管说。,看/什么/就/说/。,,1.5641703068035102
train-03858,J,看你自己吧。,看/你/自己/。,,1.8069904982323797
train-03859,J,看到你很高兴。,看/你/高兴/最1/。,,1.577921534848345
train-03861,J,看我怎么收拾你。,看/我/收拾/你/怎么样/。,,1.642715134809449
train-03862,J,看来会议要开长时间了。,看/开会/多少/时间/开始/。,,1.5045709898376733
train-03867,J,看看你做的好事。,看/看/你/事情/做/好/。,,1.9602039928297685
train-03871,J,看起来很像你。,看/起来/像/你/很1/。,,1.624071228355356
train-03873,J,看起来是这样。,看/样子/是/。,,1.5935753860622628
train-03887,J,真是个男子汉。,真2/男/人/好/。,,1.529927323546087
train-03915,J,祝你一年开开心心。,庆祝/你/1/年/高兴/高兴/。,,1.5011984968274539
train-03928,J,祝贺你今后更加幸福。,庆祝/你/今天/以后/幸福/很1/。,,1.6116194546934686
train-03942,J,穿上你的鞋子。,你/鞋/要/。,,1.6473779342178276
train-03952,J,等我回去。,等/我/去/。,,1.8529338755965583
train-03966,K,等抽空就去看房子了。,等/时间/有/房子/看1/。,,1.7006299875880595
train-03968,K,等等我。,等/我/。,,1.675973378801934
train-03981,K,网络太糟糕了，我听不清楚你说什么？,网/差劲/你/说/什么/听/不/清楚/？,,1.5492299098607734
train-03985,K,经济的发展还有很长一段路要走。,经济/发展/还/有/长/道路/走/要/。,,1.5023209230303407
train-04013,K,老师叫你去找他。,老师/叫1/你/去/找/他/。,,1.5890999601121791
train-04030,K,能不能再说一遍？,再/说/一/次/可以/？,,1.6505891951664085
train-04034,K,能不能请你帮我看一下行李？,我/行李/你/帮助（我）/看1/可以/？,,1.7369421848947242
train-04036,K,能买多少漂亮的衣服啊？,漂亮/衣服/买/好/多/可以/？,,1.7779549245048385
train-04040,K,能告诉我你的尺码吗？,告诉（我）/你/衣服/长/短/多少/可以/？,,1.523236561293659
train-04041,K,能告诉我这座城市有哪些好玩的地方吗？,这/城市/好/玩2/地方/有/哪/告诉（我）/可以/？,,1.5075504926214034
train-04042,K,能和我一起照张相吗？,和/我/照相/可以/？,,1.5615428782351692
train-04044,K,能帮助你，我非常高兴。,可以/帮助/我/高兴/。,,1.8096896969905152
train-04056,K,能给我讲讲这个职位的要求吗？,这/职位/要求/有/什么/给（我）/说/可以/？,,1.5221946602282066
train-04058,K,能让我在那家店下车吗？,那里/家/我/下车/可以/？,下车,1.6536096239137805
train-04064,K,自己怎么会怀疑他？,怀疑/他/我/为什么/？,,1.5029660568364331
train-04096,K,要什么时间的？,时间/多少/要/什么/？,,1.8672878222751534
train-04099,K,要回去的话可以来我家玩几天再回去。,去/之前/来/我/家/玩2/一些/天/完了/去/。,,1.5292672566303487
train-04104,K,要多少数量的货物？,东西/要/多少/？,,1.5794489986382563
train-04112,K,要是我可以吃冰棒该多好呀。,如果/我/冰棍儿/可以/多/好/。,,1.7334947943966657
train-04114,K,要是我能飞就好了。,如果/飞机/可以/多/好/。,,1.6882306725412308
train-04130,K,让我们去问问那边那个警察走哪边？,那/警察/有/我们/去/问/走/哪/？,,1.6864039657462326
train-04132,K,让我听听你的建议。,你/意见/什么/我/看1/。,,1.7921165350820203
train-04133,K,让我想想。,我/想/。,,1.850499597454822
train-04136,K,让我示范给你看怎么使用。,我/示范/用/方法/你/看1/。,,1.629094498393865
train-04150,K,说大家共同喜好的运动。,大家/共同/喜欢/运动/是/什么/说/。,,1.5546639151299833
train-04153,K,说点儿好听的。,说/好/听/我/看1/。,,1.8435510399551582
train-04165,K,你做好准备。,你/准备/好/。,,1.7853166524719695
train-04167,K,你听我解释。,你/听/我/解释/。,,1.5870628316689794
train-04168,K,你在这里排队。,你/来/这里/排队/。,,1.5073561519167789
train-04170,K,你往这边走。,你/这里/走/。,,1.832337437080492
train-04171,K,你把水果洗一下，好吗？,你/水果/洗/可以/？,,1.698471133412746
train-04172,K,你把烟熄灭好吗？,你/吸烟/这里/熄灭/可以/？,“熄灭”为自然手语,1.5694663243316562
train-04202,K,躺下，稍等我去做准备。,这/躺/等/我/去/准备/。,,1.6626708708455264
train-04209,K,带好你的随身物品。,你/东西/拿/好/。,,1.7594969267605893
train-04210,K,带齐你的行李准备下车。,你/行李/全部/拿/好/准备/下车/。,下车,1.5492876962148172
train-04218,K,你再说一遍。,你/再/说/一/次/。,,1.7368510028613773
train-04219,K,你原谅我的失礼。,我/礼貌/没有2/你/多/包涵2/。,,1.503011775080207
train-04225,K,你试穿一下好不好吗？,你/穿/看1/好不好/？,,1.5898190539133956
train-04232,K,把这些表填了。,这/这/这/表格/全部/写字/。,,1.564292734038645
train-04238,K,描述一下你的行李好吗？,你/行李/样子/什么/说/可以/？,,1.919662721936811
train-04247,K,稍等，我去换下钱。,等/我/去/钱/换/。,,1.7762080283667305
train-04248,K,穿上你的外衣。,你/外/衣服/穿/好/。,,1.703599986873801
train-04276,K,到北京有特快火车吗？,去/这里/北京/特别/快/火车/有/？,,1.5787295260433283
train-04282,K,你在哪里？,你/在/哪/？,,1.8002527510585415
train-04287,K,你是哪位？,你/谁/？,,1.5907787928619868
train-04305,K,谁是你最喜爱的球员？,你/最2/喜欢/运动员/谁/？,,1.5319247335348394
train-04349,K,跟你有关系吗？,这里/你/关系/有/？,,1.8657990154861916
train-04357,K,身体健康对你而言有多重要。,你/认为/健康/重要/为什么/。,,1.64185721699399
train-04365,K,辞职后，你有什么打算？,辞职1/以后/你/计划/做/什么/？,,1.5507008114147354
train-04372,K,过来见见我的朋友们。,来/我/朋友/大家/认识/。,,1.5420685712459878
train-04389,K,以前那个时间怎么样？,以前/时间/一样/可以/？,,1.5725946569874054
train-04394,K,真是自己啊。,真2/是/自己/。,,1.5600811387726086
train-04395,K,真的是你啊。,真2/是/你/。,,1.8730443502339007
train-04398,K,还要我为你做些什么？,我/还/可以/帮助/做/什么/？,,1.9662971049976612
train-04400,K,这一件件都是价值不菲的礼物。,这里/这里/这里/多/礼物/都/价值/昂贵/。,,1.5369913722950046
train-04401,K,这一切都是你干的吗？,这里/都/你/做/是不是/？,,1.8239866418491433
train-04406,K,这不是我的。,这里/我/不是/。,,1.7539074095938652
train-04409,K,这2种车的型号有什么差别？,这里/这里/2/汽车1/型号/不一样/有/什么/？,型号,1.5739846482220858
train-04413,K,这个东西多少钱？,这里/东西2/钱/多少/？,,1.6577710588113288
train-04417,K,这个东西我也不会。,这里/东西2/我/不会/。,,1.718427105046207
train-04420,K,这个主意不错。,这里/想/法1/好/。,,1.6809576722510204
train-04421,K,这个主意真不错。,这里/想/法1/真2/好/。,,1.697156601939791
train-04434,K,这个多少钱？,这里/钱/多少/？,,1.661350654392614
train-04441,K,这个怎么做？,这里/做/怎么/？,,1.6869958293732836
train-04445,K,这个房子看上去可以。,这里/房/看1/感觉/好/。,,1.6751868403175374
train-04455,K,这件事对我来说很平常。,这里/事情2/我/感觉/平常/。,,1.50541067989178
train-04469,L,这个菜不是我要的。,这/菜/我/要/不是/。,,1.8917593589745731
train-04470,L,这个菜看起来好丰盛。,这/菜/多/好/。,,1.8103201822613175
train-04477,L,这个还能再用吗？,这/再/用/可以/？,,1.7972968872577888
train-04480,L,这个问题将在今晚解决。,这/问题/今天/晚上/解决/会/。,,1.6415471348553219
train-04486,L,这么做错了吗？,这/做/错误/是/？,,1.7325949145346946
train-04494,L,这也是我想做的。,这/我/也/想/做/。,,1.927962605623101
train-04520,L,这件事我们不能这样干。,这/事2/我们/样子/干/不行2/。,,1.5992161979473667
train-04522,L,这件事还没有确定。,这/事情2/决定/没有2/为什么/。,,1.5585322165761744
train-04523,L,这件怎么样？,这/怎么/？,,1.5724819366033655
train-04529,L,这份工作很难啊。,这/工作/困难1/很1/。,,1.5778350435072148
train-04530,L,这位子有人吗？,这/椅子/人/有/？,,1.5146040053170053
train-04536,L,这儿有人吗？,这/人/有/？,,1.8932550066462568
train-04538,L,这儿没有你要找的人。,人/你/找/这/没有2/。,,1.9586215968966483
train-04545,L,这列火车上有餐车吗？,这/火车/吃饭/有/？,,1.5929856140974301
train-04546,L,这列火车在我们这站停留几分钟？,火车/到/我们/这/停止/分钟/多少/？,,1.5588949889671637
train-04551,L,这可是你说的。,这/你/说/。,,1.989040207563857
train-04569,L,这家伙到底是什么意思？,这/人/意思/？,,1.534612780637707
train-04577,L,这就是你的新学校吗？,你/新1/学校/这/是/？,,1.8882664213037412
train-04583,L,这床正是我想要的。,床/这/我/想/要/是/。,,1.8877576788401942
train-04584,L,这座城市的每一条街道我都非常清楚。,城市/这/街道/每/我/都/知道/。,,1.5176395827766127
train-04591,L,这很重要。,这/重要/重要/。,,1.5210732724909302
train-04593,L,这我完全不懂。,这/我/和/不懂/。,,1.573164816199749
train-04594,L,这房子你想租用多久？,房子/这/你/想/租/时间/多少/？,,1.925995122069004
train-04600,L,这房子是我爷爷的。,这/房/我/爷爷/是/。,,1.6763825275299313
train-04601,L,这房子是我自己的。,这/房/我/是/。,,2.011659033035918
train-04618,L,这是不是你第一次吃这种水果？,水果/这/你/第一次/吃/是/？,,1.8781950885462209
train-04624,L,这是中式餐厅，我可以为你服务吗？,这/中国/饭店/我/服务/你/可以/？,,1.8565380769986684
train-04627,L,这是什么货物？,这/什么/东西/？,,1.7554492628367533
train-04630,L,这是你应得的。,这/属于3/你/应该/。,,1.5471182598956488
train-04631,L,这是你的吗？,这/你/你/？,,2.271088539582867
train-04632,L,这是你的看电影时间段吗？,时间/段/这/你/看/电影/是/？,,1.7787480616741758
train-04633,L,这是你的请帖，你一定去啊。,这/你/请帖/去/必须/。,请帖,1.6248826251085655
train-04634,L,这是你自找的。,这/你/自己/问题/。,,1.906294263364464
train-04635,L,这是你该关注的焦点吗？,这/焦点/你/看1/应该/？,,1.5891553081553045
train-04639,L,这是怎么回事？,这/什么/？,,1.7527896859280254
train-04640,L,这是怎么搞得？,这/怎么/？,,1.5724819366033655
train-04641,L,这是你的存折，你以后存取款时请带来。,存折/你/你/以后/存款/拿/这/要/。,,1.5947702366904792
train-04644,L,这是我们应该做的。,我们/做/这/应该/。,,1.8812585911972068
train-04646,L,这是我们的心意。,这/我们/心/意思/。,,1.5865060661787098
train-04648,L,这是我做的椅子。,椅子/这/我/做/。,,1.6503610576563374
train-04649,L,这是我吃过最好吃的菜了。,菜/我/成长/吃/好吃/这/。,好吃,1.6755231310763576
train-04650,L,这是我向你借的书。,书/这/我/借1/是/。,,1.7076613827975142
train-04652,L,这是我带回中国的纪念品。,纪念/东西2/这/我/带/去/中国/。,,1.6147617990544276
train-04653,L,这是我期待的。,这/我/期待/是/。,,1.6980186882225183
train-04655,L,这是我新年送给你的礼物。,礼物/这/我/新年/送/你/是/。,,1.7796516289181965
train-04656,L,这是我最喜欢的。,这/我/喜欢/喜欢/。,,2.1793966188152845
train-04657,L,这是我最喜欢的水果。,水果/这/我/喜欢/喜欢/。,,2.077530803023903
train-04659,L,这是我朋友。,这/我/朋友/。,,1.9073592300139532
train-04660,L,这是我的个人用品。,这/我/自己/东西2/。,,1.906042132864115
train-04662,L,这是我的行李票。,行李/票/这/我/。,,1.7654314540198848
train-04663,L,这是我的责任，不是你的责任。,这/我/责任/和/你/没关系2/。,,1.578156550365458
train-04665,L,这是我的错。,这/错误/我/我/。,,2.0613621722668958
train-04668,L,这是我给你们的一点心意。,这/我/给/你们/少/少/心/意思/。,,1.7141315440401566
train-04681,L,这是让你离开的好办法。,让/你/离开/方法/这/好/。,,1.592501136992135
train-04688,L,这有什么大不了的。,这/没有2/什么/。,,1.7876159151186393
train-04699,L,这条鱼好大。,这/鱼/大/大/。,,1.5682964238846548
train-04704,L,这样的事我也听说过。,这/事2/我/知道/。,,1.8078092664434888
train-04709,L,这次由我请客。,这/我/请/。,,1.814592264446019
train-04713,L,这正是我需要的。,这/我/需要1/是/。,,1.9272442953581659
train-04719,L,这班地铁多长时间来一次？,地铁/到/这/时间/多少/？,,1.6931942296076337
train-04720,L,这班火车什么时候到北京？,火车/这/到/北京/时间/多少/？,,1.605478089099061
train-04724,L,这看起来不错。,这/看1/好/。,,1.7439990061686597
train-04734,L,这种情况下应该怎么做？,这/情况/怎么/做/？,,1.6182186564038628
train-04736,L,这种水果好贵啊。,水果/这/钱/贵/。,,1.5264870040203498
train-04738,L,这种类型的工作我曾经做过。,工作/样子/这/我/以前/体验/。,,1.586828679566485
train-04747,L,这给人带来巨大的喜悦。,这/给/人/快乐/多/。,,1.6777736784315975
train-04749,L,这绝对有问题。,这/问题/肯定/有/。,,1.6221244057372144
train-04751,L,这艘游轮可乘载多少乘客呢？,船/这/人/坐/最2/多/多少/？,,1.756746136186874
train-04760,L,这让我很生气。,这/我/生气/。,,1.7393347655300238
train-04762,L,这路公交车去哪儿？,这/公交车/去/什么/？,,1.7442731339624267
train-04764,L,这还得了。,这/不行2/。,,1.5469629025295404
train-04767,L,这部电影在哪儿演？,电影/这/表演/在/什么/？,,1.6563252305221898
train-04772,L,这里人真多啊。,这/人/多/多/。,,1.8773470144606126
train-04774,L,这里最受欢迎的菜是哪个？,菜/这/好吃/好吃/什么/？,好吃,1.5132482302601502
train-04775,L,这里有人坐吗？,这/人/坐/有/？,,1.8156340009809866
train-04789,L,这非常重要。,这/重要/重要/。,,1.5210732724909302
train-04804,L,送餐服务，我可以进来吗？,送/吃饭/服务/我/进/可以/？,,1.585850591773368
train-04809,L,那个人在哪呢？,那/人/在/什么/？,,1.7752056339152922
train-04815,L,那个房子售出了吗？,房子/那/卖/有/？,,1.5676826436139326
train-04828,L,那件事我做的真不好。,那/事2/我/做/不好/。,不好,1.6331110388026888
train-04831,L,你为什么不问呢？,你/问/不/为什么/？,,1.7378293050427192
train-04833,L,你喜欢什么类型的车呀？,汽车1/种类/你/喜欢/什么/？,,1.7993630439477244
train-04834,L,你喜欢哪一类的色调呢？,颜色/你/喜欢/什么/？,,1.9269620522902748
train-04837,L,你能等我多少分钟？,你/等候/我/多少/分钟/可以/？,,1.746661311362128
train-04852,L,你可一定来呀，我等着。,你/一定/来/我/等/你/。,,2.057433446160286
train-04853,L,那我们去那里吧。,我们/去/那/那/。,,1.74510235465341
train-04858,L,我带你去吧。,我/带1/你/去/。,,1.7601231168894884
train-04884,L,都是我喜欢的书。,全部/书/我/喜欢/。,,1.784724663291432
train-04888,L,金钱不是一切。,钱/万/可以/不行2/。,,1.5476230110461566
train-04911,L,需要我们给你的家人打电话吗？,给/你/家/人/手机/需要1/？,,1.619795064815998
train-04921,L,非常感谢你等着我。,你/等/我/谢谢/。,,1.8826623781242375
train-04942,L,马上就要到你了。,到/你/快/。,,1.7409360989314369
